Id,Value
1344,-11.451022397439997
1345,-2.493652502708222
1346,-2.493652502708222
1347,-2.482368063078398
1348,-2.493652502708222
1349,-11.48942083784703
1350,-11.48942083784703
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,-2.493652502708222
1358,-2.493652502708222
1359,-2.482368063078398
1360,-2.493652502708222
1361,-11.48942083784703
1362,-11.48942083784703
1363,-2.470613438464001
1364,-2.470613438464001
1365,-2.418370662400007
1366,-2.470613438464001
1367,-11.451022397439997
1368,-11.451022397439997
1369,-2.3639511040000003
1370,-2.3639511040000003
1371,-2.3639511040000003
1372,-2.122086400000004
1373,-11.273251839999995
1374,-11.273251839999995
1375,-2.482368063078398
1376,-2.482368063078398
1377,-2.4823680630784026
1378,-2.4510223974400063
1379,-11.470613438464005
1380,-11.470613438464005
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,-2.470613438464001
1388,-2.470613438464001
1389,-2.470613438464001
1390,-2.418370662400007
1391,-11.451022397439997
1392,-11.451022397439997
1393,-2.482368063078398
1394,-2.482368063078398
1395,-2.4510223974400063
1396,-2.482368063078398
1397,-11.470613438464005
1398,-11.470613438464005
1399,-2.4510223974400023
1400,-2.4510223974400023
1401,-2.3639511040000043
1402,-2.4510223974400023
1403,-11.418370662400003
1404,-11.418370662400003
1405,-2.482368063078398
1406,-2.482368063078398
1407,-2.4510223974400063
1408,-2.482368063078398
1409,-11.470613438464005
1410,-11.470613438464005
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,-0.7504000000000028
1418,2.3599999999999963
1419,-0.7504000000000028
1420,2.3599999999999963
1421,-8.583999999999994
1422,-8.583999999999994
1423,-1.8701439999999998
1424,-1.8701440000000018
1425,-0.7504000000000028
1426,-1.8701440000000018
1427,-10.450239999999992
1428,-10.450239999999992
1429,-0.7504000000000028
1430,-0.7504000000000028
1431,-0.7504000000000028
1432,2.3599999999999963
1433,-8.583999999999994
1434,-8.583999999999994
1435,-1.450240000000004
1436,-1.450240000000002
1437,0.41599999999999737
1438,-1.450240000000002
1439,-9.750399999999994
1440,-9.750399999999994
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,-2.4894208378470393
1448,-2.4894208378470393
1449,-2.4894208378470393
1450,-2.4706134384639964
1451,-11.482368063078384
1452,-11.482368063078384
1453,-2.4183706623999988
1454,-2.418370662400003
1455,-2.418370662400003
1456,-2.273251840000004
1457,-11.363951104
1458,-11.363951104
1459,-2.482368063078398
1460,-2.482368063078398
1461,-2.482368063078398
1462,-2.451022397439998
1463,-11.470613438463987
1464,-11.470613438463987
1465,-2.4894208378470393
1466,-2.470613438464001
1467,-2.470613438464001
1468,-2.4894208378470393
1469,-11.482368063078402
1470,-11.482368063078402
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,-2.4894208378470393
1478,-2.470613438464001
1479,-2.470613438464001
1480,-2.4894208378470393
1481,-11.482368063078402
1482,-11.482368063078402
1483,-2.4510223974400023
1484,-2.3639511040000043
1485,-2.3639511040000043
1486,-2.4510223974400023
1487,-11.418370662400003
1488,-11.418370662400003
1489,-2.4183706623999988
1490,-2.418370662400003
1491,-2.418370662400003
1492,-2.273251840000004
1493,-11.363951104
1494,-11.363951104
1495,-2.4894208378470393
1496,-2.4894208378470393
1497,-2.4894208378470393
1498,-2.470613438464005
1499,-11.482368063078402
1500,-11.482368063078402
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,-2.482368063078398
1508,-2.482368063078398
1509,-2.4823680630784026
1510,-2.4510223974400063
1511,-11.470613438464005
1512,-11.470613438464005
1513,-2.470613438464001
1514,-2.470613438464001
1515,-2.418370662400007
1516,-2.470613438464001
1517,-11.451022397439997
1518,-11.451022397439997
1519,-2.418370662400003
1520,-2.4183706623999988
1521,-2.273251840000004
1522,-2.418370662400003
1523,-11.363951104
1524,-11.363951104
1525,-2.470613438464001
1526,-2.470613438464001
1527,-2.418370662400007
1528,-2.470613438464001
1529,-11.451022397439997
1530,-11.451022397439997
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,-1.450240000000004
1538,-1.450240000000004
1539,-1.450240000000002
1540,0.41599999999999737
1541,-9.750399999999994
1542,-9.750399999999994
1543,-1.450240000000004
1544,0.41599999999999737
1545,0.41599999999999737
1546,-1.450240000000002
1547,-9.750399999999994
1548,-9.750399999999994
1549,-1.450240000000004
1550,-1.450240000000004
1551,-1.450240000000002
1552,0.41599999999999737
1553,-9.750399999999994
1554,-9.750399999999994
1555,-0.7504000000000028
1556,-0.7504000000000028
1557,2.3599999999999963
1558,-0.7504000000000028
1559,-8.583999999999994
1560,-8.583999999999994
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,-2.493652502708222
1568,-2.493652502708222
1569,-2.493652502708222
1570,-2.482368063078398
1571,-11.48942083784703
1572,-11.48942083784703
1573,-2.4510223974400023
1574,-2.4510223974400023
1575,-2.4510223974400023
1576,-2.3639511040000043
1577,-11.418370662400003
1578,-11.418370662400003
1579,-2.4894208378470393
1580,-2.4894208378470393
1581,-2.4894208378470393
1582,-2.4706134384639964
1583,-11.482368063078384
1584,-11.482368063078384
1585,-2.482368063068467
1586,-2.4510223974400023
1587,-2.4510223974400023
1588,-2.482368062929985
1589,-11.470613422686466
1590,-11.470613424091745
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,-2.4823680629127596
1598,-2.4510223974400023
1599,-2.4510223974400023
1600,-2.482368063074654
1601,-11.47061343227502
1602,-11.47061343520327
1603,-2.4183706623999988
1604,-2.273251840000004
1605,-2.273251840000004
1606,-2.418370662400003
1607,-11.363951104
1608,-11.363951104
1609,-2.4510223974400023
1610,-2.4510223974400023
1611,-2.4510223974400023
1612,-2.3639511040000043
1613,-11.418370662400003
1614,-11.418370662400003
1615,-2.493652502708222
1616,-2.493652502708222
1617,-2.493652502708222
1618,-2.4823680630784026
1619,-11.48942083784703
1620,-11.48942083784703
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,-2.4894208378470393
1628,-2.4894208378470393
1629,-2.4894208378470393
1630,-2.470613438464005
1631,-11.482368063078402
1632,-11.482368063078402
1633,-2.3639511040000043
1634,-2.4510223974400023
1635,-2.451022397439998
1636,-2.4510223974400023
1637,-11.418370662400003
1638,-11.418370662400003
1639,-2.122086400000004
1640,-2.3639511040000003
1641,-2.3639511040000003
1642,-2.3639511040000003
1643,-11.273251839999995
1644,-11.273251839999995
1645,-2.3639511040000043
1646,-2.4510223974400023
1647,-2.451022397439998
1648,-2.4510223974400023
1649,-11.418370662400003
1650,-11.418370662400003
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,-1.8701440000000018
1658,-1.8701440000000018
1659,-1.8701440000000038
1660,-0.7504000000000028
1661,-10.450239999999992
1662,-10.450239999999992
1663,-0.7504000000000028
1664,2.3599999999999963
1665,2.3599999999999963
1666,-0.7504000000000028
1667,-8.583999999999994
1668,-8.583999999999994
1669,-1.8701440000000018
1670,-1.8701440000000018
1671,-1.8701440000000038
1672,-0.7504000000000028
1673,-10.450239999999992
1674,-10.450239999999992
1675,5.599999999999993
1676,0.41599999999999737
1677,0.41599999999999737
1678,0.41599999999999737
1679,-6.640000000000003
1680,-6.640000000000003
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,-2.49619150162493
1688,-2.49619150162493
1689,-2.493652502708222
1690,-2.4894208378470393
1691,-11.493652502707999
1692,-11.49365250270819
1693,-2.470613438464001
1694,-2.470613438464001
1695,-2.4510223974400023
1696,-2.418370662400007
1697,-11.451022397439694
1698,-11.451022397439884
1699,-2.493652502708222
1700,-2.493652502708222
1701,-2.4894208378470393
1702,-2.482368063078398
1703,-11.489420837846966
1704,-11.48942083784703
1705,-2.470613438412695
1706,-2.418370662400003
1707,-2.4510223974278604
1708,-2.4706134384446283
1709,-11.451022396754258
1710,-11.451022390648463
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,-2.4706134384161067
1718,-2.418370662400003
1719,-2.4510223974234067
1720,-2.4706134380058598
1721,-11.45102239341058
1722,-11.451022395091597
1723,-2.3639511040000003
1724,-2.122086400000004
1725,-2.27325184
1726,-2.3639511040000003
1727,-11.273251839999995
1728,-11.273251839999995
1729,-2.470613438464001
1730,-2.470613438464001
1731,-2.451022397440002
1732,-2.418370662400007
1733,-11.451022397439997
1734,-11.451022397439122
1735,-2.49619150162493
1736,-2.49619150162493
1737,-2.493652502708222
1738,-2.4894208378470393
1739,-11.493652502707803
1740,-11.493652502707498
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,-2.493652502708222
1748,-2.493652502708222
1749,-2.4894208378470393
1750,-2.4823680630784026
1751,-11.489420837845657
1752,-11.489420837847
1753,-2.4183706623999988
1754,-2.470613438425781
1755,-2.4510223973968883
1756,-2.418370662400003
1757,-11.451022392976494
1758,-11.451022381453667
1759,-2.27325184
1760,-2.4183706617156226
1761,-2.3639511038522008
1762,-2.27325184
1763,-11.363951035975694
1764,-11.363951087962116
1765,-2.4183706623999988
1766,-2.4706134384595346
1767,-2.4510223974009304
1768,-2.418370662400003
1769,-11.451022370454716
1770,-11.45102239138176
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,-2.1220864
1778,-2.1220864
1779,-1.8701440000000018
1780,-1.450240000000004
1781,-10.87014399999999
1782,-10.87014399999999
1783,0.41599999999999737
1784,5.599999999999993
1785,2.3599999999999963
1786,0.41599999999999737
1787,-6.640000000000003
1788,-6.640000000000003
1789,-2.1220864
1790,-2.1220864
1791,-1.8701440000000018
1792,-1.450240000000004
1793,-10.87014399999999
1794,-10.87014399999999
1795,2.3599999999999963
1796,-0.7504000000000008
1797,0.41599999999999737
1798,2.3599999999999963
1799,-8.583999999999994
1800,-8.583999999999994
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,-2.482368020123474
1808,-2.4510223974400023
1809,-2.470613429506463
1810,-2.4706133987525827
1811,-11.47061234968011
1812,-11.470612114610987
1813,-2.363950884729794
1814,-2.122086400000004
1815,-2.2732515407323532
1816,-2.2732515117688115
1817,-11.273235569792668
1818,-11.272995839674644
1819,-2.470613389777019
1820,-2.418370662400003
1821,-2.45102222057469
1822,-2.4510221749252716
1823,-11.451013615261688
1824,-11.451016664760168
1825,-2.497714896456029
1826,-2.493652502708222
1827,-2.496191495350441
1828,-2.4961914591971257
1829,-11.496188710141402
1830,-11.496181570631801
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,-2.4977148983011483
1838,-2.493652502708222
1839,-2.4961915009165687
1840,-2.4961915005627087
1841,-11.49618986239055
1842,-11.49618139258374
1843,-2.489420817632914
1844,-2.470613438464001
1845,-2.4823680567113535
1846,-2.4823680049554273
1847,-11.482357185420616
1848,-11.482358141637215
1849,-1.450240000000004
1850,-2.1220864
1851,-1.8701440000000038
1852,-1.8701440000000038
1853,-10.87014399999999
1854,-10.87014399999999
1855,-2.3639511040000043
1856,-2.4510223974400023
1857,-2.418370662400003
1858,-2.418370662400003
1859,-11.418370662400003
1860,-11.418370662400003
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,-2.273251840000004
1868,-2.418370662400003
1869,-2.3639511040000003
1870,-2.3639511040000003
1871,-11.363951104
1872,-11.363951104
1873,-2.493652403013134
1874,-2.482368063078398
1875,-2.489420836928575
1876,-2.4894208354864755
1877,-11.489416895688567
1878,-11.489416108230381
1879,-2.4823680520743236
1880,-2.4510223974400023
1881,-2.470613409599992
1882,-2.4706134175771433
1883,-11.470608038539599
1884,-11.470594189055465
1885,-2.4936524627964696
1886,-2.482368063078398
1887,-2.4894208340808737
1888,-2.489420831628311
1889,-11.489420633378156
1890,-11.489378194665845
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,-0.7504000000000028
1898,2.3599999999999963
1899,0.41599999999999737
1900,0.41599999999999737
1901,-8.583999999999994
1902,-8.583999999999994
1903,-2.27325184
1904,-1.8701440000000038
1905,-2.1220864
1906,-2.1220864
1907,-11.122086399999999
1908,-11.122086399999999
1909,10.999999999999991
1910,2.3599999999999963
1911,5.599999999999993
1912,5.599999999999993
1913,-3.400000000000006
1914,-3.400000000000006
1915,-2.1220864
1916,-1.450240000000004
1917,-1.8701440000000018
1918,-1.8701440000000018
1919,-10.87014399999999
1920,-10.87014399999999
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,-2.4894208352110745
1928,-2.4706134384639964
1929,-2.489420837728457
1930,-2.4823680346050905
1931,-11.48236674644009
1932,-11.482366878749362
1933,-2.4183706415467916
1934,-2.273251840000004
1935,-2.418370634741182
1936,-2.363951094056335
1937,-11.363944784625684
1938,-11.363950650142144
1939,-2.482368058296647
1940,-2.451022397439998
1941,-2.4823680595406246
1942,-2.4706133840505093
1943,-11.470613318302615
1944,-11.470613164539007
1945,-2.496191501425597
1946,-2.4894208378470393
1947,-2.4894208378470393
1948,-2.493652481614425
1949,-11.493648312444627
1950,-11.49364610912506
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,-2.496191470068257
1958,-2.4894208378470393
1959,-2.4894208378470393
1960,-2.4936524991604494
1961,-11.493635674778517
1962,-11.493647723026001
1963,-2.4823679930121494
1964,-2.4510223974400023
1965,-2.4510223974400023
1966,-2.4706134027242856
1967,-11.470610376332086
1968,-11.470592987680764
1969,-2.418370660782112
1970,-2.273251840000004
1971,-2.4183706564232184
1972,-2.363951102437426
1973,-11.363951048778812
1974,-11.363950412282053
1975,-2.4894208378470295
1976,-2.470613438464001
1977,-2.4894208378469385
1978,-2.4823680630783898
1979,-11.4823680630781
1980,-11.482368063077987
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,-2.4823680598250504
1988,-2.4510223974400023
1989,-2.4823680597918334
1990,-2.4706134378902775
1991,-11.470612733551462
1992,-11.470613098939882
1993,-2.4894208353410017
1994,-2.470613438464001
1995,-2.470613438464001
1996,-2.4823680156172485
1997,-11.482363389665787
1998,-11.482364502746668
1999,-2.470613332722938
2000,-2.418370662400003
2001,-2.418370662400003
2002,-2.4510223844749928
2003,-11.451010033006815
2004,-11.451008983382936
2005,-2.489420827245382
2006,-2.470613438464001
2007,-2.470613438464001
2008,-2.482368053284346
2009,-11.48236376929631
2010,-11.48235131655306
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,-1.4498136662369834
2018,0.41599999999999737
2019,-1.4485694950865267
2020,-0.752653081056673
2021,-9.688602195436145
2022,-9.726787712299343
2023,-2.0924878664413207
2024,-1.450240000000002
2025,-1.450240000000002
2026,-1.867668697926487
2027,-10.861625592081182
2028,-10.845164738194235
2029,-1.4510799138429304
2030,0.41599999999999737
2031,-1.4492694002444138
2032,-0.7510646612643046
2033,-9.733202259112975
2034,-9.749585467237763
2035,-1.8448884355626893
2036,-0.7504000000000028
2037,-0.7520492463285873
2038,-1.4490077187545594
2039,-10.310803064051147
2040,-10.429207500349934
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,-2.4936524969192573
2048,-2.482368063078398
2049,-2.489420823685293
2050,-2.482368063078398
2051,-11.489414088866118
2052,-11.489417439377617
2053,-2.451022324333009
2054,-2.3639511040000003
2055,-2.418370574863064
2056,-2.3639511040000003
2057,-11.418368805692188
2058,-11.418368672449686
2059,-2.489420818528225
2060,-2.4706134384639964
2061,-2.4823680429733788
2062,-2.4706134384639964
2063,-11.48236734213869
2064,-11.482366039556535
2065,-2.4936525013533433
2066,-2.482368063078398
2067,-2.4894208367224917
2068,-2.493652499109668
2069,-11.489420558719493
2070,-11.48941963213757
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,-2.4936524952759602
2078,-2.482368063078398
2079,-2.4894208374048628
2080,-2.4936524979031858
2081,-11.48941996152699
2082,-11.489419751632497
2083,-2.470613407995591
2084,-2.418370662400003
2085,-2.4510223969031597
2086,-2.470613369055008
2087,-11.451021971566243
2088,-11.451020927650251
2089,-2.451022389289983
2090,-2.3639511040000003
2091,-2.4183703470948834
2092,-2.3639511040000003
2093,-11.418361899705866
2094,-11.418368627604076
2095,-2.493652242708039
2096,-2.4823680630784026
2097,-2.4894208362842525
2098,-2.482368063078398
2099,-11.489413611862682
2100,-11.489419756240626
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,-2.489420795519639
2108,-2.470613438464001
2109,-2.4823680349712527
2110,-2.470613438464001
2111,-11.482366974331994
2112,-11.482367091691641
2113,-2.4823680140480264
2114,-2.4510223974400023
2115,-2.470613433718474
2116,-2.4823680621185193
2117,-11.470612253981475
2118,-11.470610314249313
2119,-2.4510223943713605
2120,-2.3639511040000043
2121,-2.4183706602574877
2122,-2.451022339099529
2123,-11.418367564123013
2124,-11.418367932108891
2125,-2.482368061790455
2126,-2.4510223974400023
2127,-2.4706134361674406
2128,-2.4823680558563836
2129,-11.470607687574564
2130,-11.470613193720524
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,-1.8507842741469593
2138,-0.7504000000000028
2139,-1.4496216831749078
2140,-0.7539702693323147
2141,-10.406542402098918
2142,-10.414705389048134
2143,-1.8685696424590252
2144,-0.7504000000000028
2145,-1.4499740382718491
2146,-1.8700045762024198
2147,-10.44709981188807
2148,-10.43328786712673
2149,-1.8612544127731927
2150,-0.7504000000000028
2151,-1.4486547290577108
2152,-0.7522178258161953
2153,-10.439145032328529
2154,-10.426948330975788
2155,-1.4491127362514107
2156,0.41599999999999737
2157,-0.7506576719837066
2158,-1.4475793849549001
2159,-9.701305862170399
2160,-9.72379565498078
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,-2.4961914994182233
2168,-2.4894208378470393
2169,-2.496191501145255
2170,-2.4936524978296295
2171,-11.493651169104188
2172,-11.493645683050762
2173,-2.470613370222416
2174,-2.418370662400007
2175,-2.4706133928097556
2176,-2.451022396194126
2177,-11.45102168257177
2178,-11.451022346618553
2179,-2.493652501268377
2180,-2.482368063078398
2181,-2.4936524968185005
2182,-2.489420831000801
2183,-11.489420558780221
2184,-11.489420670654255
2185,-2.489420759096935
2186,-2.470613438464001
2187,-2.470613438464001
2188,-2.4823680207377463
2189,-11.482360887921493
2190,-11.482342632850672
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,-2.489420783539014
2198,-2.470613438464001
2199,-2.470613438464001
2200,-2.4823680425398593
2201,-11.482367191319447
2202,-11.482342423587667
2203,-2.451022312783284
2204,-2.3639511040000003
2205,-2.3639511040000003
2206,-2.4183706238671845
2207,-11.418357081769326
2208,-11.418353998764768
2209,-2.470613405947892
2210,-2.418370662400007
2211,-2.4706134015491394
2212,-2.4510223737719947
2213,-11.4510222371496
2214,-11.451022371712183
2215,-2.4961914740904776
2216,-2.4894208378470393
2217,-2.4961914997575327
2218,-2.4936524961241457
2219,-11.493647686322888
2220,-11.493651001578796
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,-2.4936524912355127
2228,-2.4823680630784026
2229,-2.4936524926572394
2230,-2.489420833857274
2231,-11.48942050451561
2232,-11.489420588232038
2233,-2.273251840000004
2234,-2.418370662400003
2235,-2.4183706623999988
2236,-2.3639511040000003
2237,-11.363951104
2238,-11.363951104
2239,-1.8701440000000038
2240,-2.27325184
2241,-2.27325184
2242,-2.1220864
2243,-11.122086399999999
2244,-11.122086399999999
2245,-2.273251840000004
2246,-2.418370662400003
2247,-2.4183706623999988
2248,-2.3639511040000003
2249,-11.363951104
2250,-11.363951104
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,-2.1220864
2258,-1.450240000000004
2259,-2.1220864
2260,-1.8701440000000038
2261,-10.87014399999999
2262,-10.87014399999999
2263,-1.450240000000002
2264,0.41599999999999737
2265,0.41599999999999737
2266,-0.7504000000000028
2267,-9.750399999999994
2268,-9.750399999999994
2269,-2.1220864
2270,-1.450240000000004
2271,-2.1220864
2272,-1.8701440000000038
2273,-10.87014399999999
2274,-10.87014399999999
2275,10.999999999999991
2276,2.3599999999999963
2277,2.3599999999999963
2278,5.599999999999993
2279,-3.400000000000006
2280,-3.400000000000006
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,-2.4977148856533535
2288,-2.493652502708222
2289,-2.496191500305444
2290,-2.493652502708222
2291,-11.49616304344339
2292,-11.496181633515787
2293,-2.4823673141513587
2294,-2.4510223974400023
2295,-2.4706134125133534
2296,-2.4510223974400023
2297,-11.470611574268954
2298,-11.470598474148836
2299,-2.496191484231671
2300,-2.4894208378470393
2301,-2.4936524854540387
2302,-2.4894208378470393
2303,-11.493631994907805
2304,-11.493647251790955
2305,-2.4823680609801366
2306,-2.4510223974400023
2307,-2.470613436796339
2308,-2.4823680330307414
2309,-11.470612070156971
2310,-11.47061236835944
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,-2.4823680192298867
2318,-2.4510223974400023
2319,-2.470613378920498
2320,-2.4823680077246717
2321,-11.470611763407327
2322,-11.470611778418895
2323,-2.4183698851625763
2324,-2.273251840000004
2325,-2.363951031593028
2326,-2.4183704659133713
2327,-11.363948645223333
2328,-11.36395016348059
2329,-2.482368026074847
2330,-2.4510223974400023
2331,-2.470613313987244
2332,-2.4510223974400023
2333,-11.470588378793593
2334,-11.470514617183422
2335,-2.4977148943244862
2336,-2.493652502708222
2337,-2.4961914896517237
2338,-2.493652502708222
2339,-11.496100200759837
2340,-11.496160027101446
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,-2.4961914956086844
2348,-2.4894208378470393
2349,-2.493652498698604
2350,-2.4894208378470393
2351,-11.493610075282334
2352,-11.493599996785452
2353,-2.3639511040000003
2354,-2.451022397439737
2355,-2.418370662399715
2356,-2.3639511040000003
2357,-11.418370662398779
2358,-11.418370662399544
2359,-2.122086400000025
2360,-2.3639511039993453
2361,-2.2732518399999355
2362,-2.122086400000004
2363,-11.273251839999547
2364,-11.27325183999037
2365,-2.3639511040000003
2366,-2.451022397439865
2367,-2.4183706623999357
2368,-2.3639511040000003
2369,-11.418370662399953
2370,-11.418370662399498
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,-2.2729498763982074
2378,-1.870195894350003
2379,-2.121346150334266
2380,-1.8701440000000038
2381,-11.116844997258912
2382,-11.099489305415661
2383,-0.7516869612880257
2384,2.3599999999999963
2385,0.41470430512213274
2386,-0.7506870678993525
2387,-8.581799975739498
2388,-8.580540253274119
2389,-2.272164492578475
2390,-1.8701720833043964
2391,-2.1217994519840326
2392,-1.8701440000000038
2393,-11.1208929454692
2394,-11.11689369769726
2395,5.599999999999993
2396,0.41599999999999737
2397,2.3599999999999963
2398,5.599999999999993
2399,-6.640000000000003
2400,-6.640000000000003
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,-2.4823587035743944
2408,-2.470613438464001
2409,-2.4823444927991054
2410,-2.4823284094732347
2411,-11.466652186356642
2412,-11.473950437668856
2413,-2.363756942281942
2414,-2.273251840000004
2415,-2.363882120942358
2416,-2.3639276470949
2417,-11.35800153467365
2418,-11.36037554715733
2419,-2.470583601949262
2420,-2.4510223974400023
2421,-2.470595648479679
2422,-2.4705894570912865
2423,-11.462343491962148
2424,-11.429758281550384
2425,-2.4977142607419034
2426,-2.49619150162493
2427,-2.497714124229628
2428,-2.497714116441401
2429,-11.494996494210373
2430,-11.49745556621236
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,-2.497712369481131
2438,-2.49619150162493
2439,-2.4977134399378658
2440,-2.4977139450631047
2441,-11.49227369843065
2442,-11.48497216105164
2443,-2.489418301759129
2444,-2.482368063078398
2445,-2.4894178135926492
2446,-2.4894025067833843
2447,-11.465627762835995
2448,-11.468176738688681
2449,-1.450240000000004
2450,-1.8701440000000018
2451,-1.450240000000004
2452,-1.450240000000004
2453,-0.7504000000000028
2454,-10.450239999999992
2455,-2.3639511040000003
2456,-2.418370662400003
2457,-2.3639511040000003
2458,-2.3639511040000003
2459,-2.273251840000004
2460,-11.363951104
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,-2.27325184
2468,-2.3639511040000003
2469,-2.27325184
2470,-2.27325184
2471,-2.122086400000004
2472,-11.273251839999995
2473,-2.4936474455274
2474,-2.4894208378470393
2475,-2.493630138555907
2476,-2.4936484838273447
2477,-11.486137651945869
2478,-11.478705367861894
2479,-2.4823503703689624
2480,-2.470613438464001
2481,-2.4823525777662123
2482,-2.4823448490681046
2483,-11.480951478934916
2484,-11.446225246756438
2485,-2.493645534929994
2486,-2.4894208378470393
2487,-2.493650761110532
2488,-2.493636299438357
2489,-11.490365461384897
2490,-11.488690782044207
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,-0.7504000000000028
2498,0.41599999999999737
2499,-0.7504000000000028
2500,-0.7504000000000028
2501,-9.750399999999994
2502,-1.450240000000002
2503,-2.27325184
2504,-2.122086400000004
2505,-2.27325184
2506,-2.27325184
2507,-11.273251839999995
2508,-2.3639511040000003
2509,10.999999999999991
2510,5.599999999999993
2511,10.999999999999991
2512,10.999999999999991
2513,1.9999999999999922
2514,19.99999999999999
2515,-2.1220864
2516,-1.8701440000000038
2517,-2.1220864
2518,-2.1220864
2519,-11.122086399999999
2520,-2.27325184
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,-2.489413470955762
2528,-2.482368063078398
2529,-2.4936347223728594
2530,-2.489417052788327
2531,-11.472026263920378
2532,-11.481016140464044
2533,-2.4183167659834317
2534,-2.3639511040000003
2535,-2.450993537183307
2536,-2.4183387713737874
2537,-11.413963708666746
2538,-11.41173993280209
2539,-2.4823392660919037
2540,-2.4706134384639964
2541,-2.4894157694115027
2542,-2.482352126958799
2543,-11.481037188724574
2544,-11.481300469625394
2545,-2.496183942867565
2546,-2.493652502708222
2547,-2.493652502708222
2548,-2.496190507771333
2549,-11.494936919609918
2550,-11.49296868018231
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,-2.496189350736595
2558,-2.493652502708222
2559,-2.493652502708222
2560,-2.4961883278195285
2561,-11.494425506107417
2562,-11.490117531552798
2563,-2.482344217726188
2564,-2.470613438464001
2565,-2.470613438464001
2566,-2.4823625817468624
2567,-11.469752153155735
2568,-11.473086888932057
2569,-2.4183081706488814
2570,-2.3639511040000043
2571,-2.4508972556136523
2572,-2.418316297309093
2573,-11.415159655731518
2574,-11.402844575968428
2575,-2.489407270276944
2576,-2.482368063078398
2577,-2.493635106139541
2578,-2.489404198508634
2579,-11.484405050484849
2580,-11.48850248459897
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,-2.4823636824564437
2588,-2.470613438464001
2589,-2.4893908815184473
2590,-2.482355658976256
2591,-11.47978520387228
2592,-11.481729398555405
2593,-2.48940738757368
2594,-2.482368063078398
2595,-2.482368063078398
2596,-2.4894044228316745
